Energy_a5,Coefficient_of_Variance_a5,Energy_d5,Coefficient_of_Variance_d5,Energy_d4,Coefficient_of_Variance_d4,Energy_d3,Coefficient_of_Variance_d3,InterQuartile,MedianDeviation,Detection
0.21476871878653,0.0202362579424015,0.0900301202530962,0.0587895587818367,0.106774920884945,0.165838941048234,-0.148046642184109,-0.0672194084752728,-0.244633073393253,-0.0290787715716928,Non-Seizure
2.8187109641262,0.0375705689882479,1.14102892001247,-0.0386308449185589,0.766044288878842,0.0273109092435792,0.488965625879492,-0.0627704134492392,1.02372921017503,1.09903424268042,Non-Seizure
0.263591237611136,-0.0300456467263949,2.8583529427908,0.0334466432308025,1.08230532565669,-0.258297526983591,0.730043630528769,0.494426355637128,0.429646708137498,0.743326102874328,Non-Seizure
0.252527066817317,0.039797495934942,-0.401603649407803,-0.0165889751854308,-0.391907947648802,0.0312491651941556,-0.373821966687215,-0.0589163373904812,-0.325154562319165,-0.34086616359765,Non-Seizure
0.142915755125019,0.0656222065456269,5.73420679423658,-0.0223991940700496,3.14037504702046,0.174941067235956,1.83057381318294,-0.0584067596588248,1.16850483754453,1.31812281034455,Non-Seizure
0.388177343160214,0.0356833984099844,2.10919604156128,-0.0337038906996635,2.05947345547181,0.0807348472720727,1.74696096080963,-0.0120143309851472,0.701808203130121,1.08006570174784,Non-Seizure
-0.0583950331797059,0.421147640546599,5.91167034423739,-0.0962734763548451,3.440205333479,0.0581216950319703,2.65145820253933,0.0212802760893436,0.757367461700521,1.13801446630402,Non-Seizure
-0.0321525109116587,0.0648415933632448,0.345960661088205,-0.0351562635722106,0.629852904830543,0.121588545323778,0.72100293051675,-0.0796213285518529,0.416602492366124,0.582967056174538,Non-Seizure
0.446852766823577,0.0283022167790674,0.623606309455727,-0.0550310954047312,0.650890527995143,0.366384092708566,0.50194544502684,-0.0311900401333144,0.580060925289564,0.805991404092899,Non-Seizure
0.467898000112507,0.0531097527505773,0.180185833219927,-0.0199866345707436,0.533821572438612,0.0454509372895945,0.0727882530114835,-0.0915328795350189,0.252823641933183,0.409789525167068,Non-Seizure
-0.0966900698403365,0.0356390183711891,-0.314356968980463,0.0107007076456028,-0.177450443601956,0.0663057812607705,-0.231940095809068,-0.0284451257284902,-0.778970033659338,-0.660736304340831,Non-Seizure
0.829807603538316,0.0246980368427174,1.91951076819981,-0.0372051778129637,0.929161350209284,0.0223564370805042,1.1260387336512,-0.0424265446868226,0.00353123569554873,0.518925831777659,Non-Seizure
-0.523457477196898,0.027517075021298,-0.230775450092954,-0.0216013722715487,0.203762932255565,-0.203663863500028,1.50012995892608,-0.0475055830472036,-0.632421682198817,-0.313533289669493,Non-Seizure
1.86257981388303,0.0178944183952553,1.78533193356036,-0.0287740061203478,1.86006270170733,0.0645757383868264,1.07395778511574,-0.0498185775006939,0.890065813711929,1.15916528539383,Non-Seizure
0.360086546366743,0.0583142180144067,-0.148617014524427,-0.0354161512109134,0.768304689736268,-0.0514943499738422,0.627489534379906,-0.0322382829631083,0.0924271869851459,0.255170957960033,Non-Seizure
3.3925643433305,0.0337127718480526,0.953398559970709,-0.035401629300674,1.97203403387933,8.11917919627841,1.21155335867418,-0.0191558282745155,1.6963993203119,1.85722551071238,Non-Seizure
1.3104901623147,0.0353551333015991,0.259605137354299,-0.0323917490819863,1.511762265381,-0.00976693344055457,0.995890705830487,-0.0438136827770342,-0.149135383830993,0.0095878695601092,Non-Seizure
-0.447625345047904,0.0303489630325401,-0.329194486305623,0.00429667512189269,-0.174920065875373,-0.0709784059138072,-0.21793669095003,-0.0882267984844019,-0.697803917791237,-0.721862491492504,Non-Seizure
-0.490731983329879,0.0539724463618538,-0.416645849636958,-0.00459377341420138,-0.271551285116955,0.115015252107252,-0.286483707192088,-0.0524844620796069,-0.541593746044245,-0.389881026958867,Non-Seizure
-0.680096414653869,0.0223748776690437,-0.480921682566019,-0.0323074232847823,-0.477567260976926,0.0186479838086593,-0.39602600371407,-0.0422229331214542,-0.933085167844212,-0.973112463494251,Non-Seizure
-0.384660270675046,0.0730785059207804,-0.49660148280099,-0.0616333688891512,-0.525713913786941,0.00205251743519556,-0.419293599958795,-0.0288556417686399,0.0452404948168371,-0.111870949049701,Seizure
-0.408827633515697,0.0399021626335805,-0.464685763941924,-0.0301601549256636,-0.465828949890695,0.0876745871182217,-0.242907630979279,-0.107001321502423,-0.000493890769949465,-0.069457317123018,Seizure
-0.503308209968187,0.0166224547833535,-0.257267244493808,-0.0281109289444402,-0.443373791286748,0.0945296980302817,-0.175537448868311,-0.0801215763735059,-0.072479760596627,-0.0548949301823665,Seizure
-0.438470833777868,0.00989242568593476,-0.449516890188108,-0.0394205614648332,-0.492140894132756,0.112508663500156,-0.261444519713267,-0.0892808039056685,0.269250253189461,0.214046854035346,Seizure
0.0460496419448946,0.0170447444382172,0.0151647697311071,-0.0344238812940907,-0.280809252211007,-0.431255987642946,-0.162102873422668,-0.0183326009212742,0.405651418195272,0.380975133956221,Seizure
-0.406813975734986,0.0493946227172389,-0.54633991872819,-0.0256462828082291,-0.551738193920509,0.363742030906584,-0.399218791014447,-0.0582626948720076,0.306934385845251,0.250374425764024,Seizure
-0.177899175061568,0.0275544357682431,-0.485274517950702,-0.0450070026485537,-0.486853587618663,0.337548706802634,-0.327109589630186,4.05295885521737,-0.0256172778610079,-0.133370548666101,Seizure
0.295016308260101,0.0357309484515509,-0.442564681954821,-0.00555684364031017,-0.457066615032839,0.163849659344571,-0.373619806406643,0.0109287409405698,0.704866389182334,0.548402586006901,Seizure
0.362082120071438,0.0414311228987103,-0.282300973217553,-0.0161882847676627,-0.298155141049065,-1.04542120789312,-0.377865571795918,-0.0481444074733188,1.24177996125558,0.854875074778975,Seizure
-0.758416845033032,0.135595489142156,-0.574554469432925,-0.027506256345635,-0.600220039274652,0.208381036510271,-0.57691467982233,-0.0410544990980871,-1.23117393764404,-1.28102487187153,Non-Seizure
-0.430211929424052,0.0339185163493352,-0.523362175450693,-0.030935921085894,-0.578896578329422,-0.601959739487177,-0.546217064593436,-0.00338663391406075,-0.858041111965321,-0.750280104856584,Non-Seizure
-0.528378876222132,0.027492167856668,-0.550411250330094,-0.0251719177259906,-0.584599486335102,0.0922427097995864,-0.568336053883919,-0.151161980821463,-1.0892953395912,-1.1550607048081,Non-Seizure
-0.845159057859641,0.0390364688411099,-0.568863594546206,-0.0411968326859755,-0.604639733344822,0.0626759358921307,-0.583575360605693,-0.0509077072890321,-1.43102535337729,-1.44409416725045,Non-Seizure
-0.849941221223161,0.0494648156357417,-0.57988577008181,-0.0258184674613001,-0.610636804315434,-0.838194217209496,-0.583859313195514,-0.4161923437422,-1.33456261936334,-1.36195155350546,Non-Seizure
-0.86175081760863,0.0258907503853418,-0.580189362642471,-0.0276916380119468,-0.605505556289624,0.162589256879563,-0.573517141057727,-0.0871618166984254,-1.38367940043503,-1.36649209999388,Non-Seizure
-0.856205689876771,0.00834365290348562,-0.57533190148023,-0.0422662323908139,-0.602153093054284,0.0449935061932839,-0.570592811956689,-0.0547919683507423,-1.4223304735041,-1.45296727183987,Non-Seizure
-0.856952320716891,0.287529193385339,-0.57086295867089,-0.0168634107127456,-0.599937713445068,-0.0570328621326454,-0.577228656930369,-0.327468741337502,-1.4155656825343,-1.39634323332047,Non-Seizure
-0.878131738933173,-0.104297300920055,-0.573724788755653,-0.0501073625040285,-0.605954238490298,-0.0449550086814657,-0.578435466038846,0.0391078132420193,-1.46613287422592,-1.49457134896629,Non-Seizure
-0.828462241760246,0.029760418053771,-0.575779424758571,-0.0269487604713284,-0.605269383011654,0.152811102724278,-0.576940658241752,-0.0518631998370275,-1.3192641052559,-1.27658032002346,Non-Seizure
-0.854725231356858,-0.0106718351476955,-0.580536340425199,-0.0158117542363393,-0.612110742972866,0.203203284451922,-0.58396609707082,-0.0941211063336096,-1.43054377913224,-1.44726199038191,Non-Seizure
-0.870385809477502,0.0346639085366427,-0.581875336505106,-0.03230461762055,-0.613591938781087,-0.0326886635134515,-0.58033298927414,-0.0998038447530342,-1.49689295513795,-1.53070693141427,Non-Seizure
-0.880473539474745,0.0431321690285566,-0.581986495970887,-0.0333474674286716,-0.614679755938263,0.081916140081302,-0.585723035712245,-0.497890798323455,-1.50333353667506,-1.54073837133054,Non-Seizure
-0.848122844965536,0.0378114325916588,-0.582108017675815,-0.0197853021837037,-0.613415733554543,0.0260968352662048,-0.587586281448013,-0.0110986277592252,-1.4600127101983,-1.48368555675093,Non-Seizure
-0.877708300574067,0.000180895767916697,-0.579066740515346,-0.0212568990519165,-0.61188083435831,1.57496220689291,-0.58591423439026,0.0319937568644258,-1.51653890918199,-1.5370009799997,Non-Seizure
-0.866995188132577,0.0244246241037104,-0.581927934257109,0.0251659330761553,-0.614458689526885,-0.159931443682436,-0.58430693244345,-0.0254384250253353,-1.38206972904115,-1.43071251438607,Non-Seizure
-0.869214362834658,-0.00304061954820832,-0.583304879819773,-0.028338369595864,-0.614994737529913,-2.58337764231439,-0.587612265019681,-0.0633422820506241,-1.42651675670515,-1.46559056704551,Non-Seizure
-0.845088617377416,0.0168398264019429,-0.581113904646421,-0.0327915042783437,-0.61228362558587,1.20648665711376,-0.585577504169097,0.0990733401068215,-1.32602700026411,-1.37577478171544,Non-Seizure
-0.763155285788602,0.0268174101239636,-0.575932504454424,-0.0283220032211756,-0.607666961016898,0.107120008110016,-0.580560233861206,-0.4788451590971,-1.17593699254473,-1.23539221967188,Non-Seizure
-0.866065389414362,0.0394356061543061,-0.582674974529652,-0.047983526636924,-0.615642505521226,0.060716090339455,-0.586385676833282,-0.0617644296235783,-1.46677750116811,-1.49909269652664,Non-Seizure
-0.855634458735819,0.00867084247521647,-0.583580658166235,-4.74283311152718e-05,-0.615324065805152,0.0421375305440698,-0.581152439413223,0.0512816993417515,-1.33665576096386,-1.38754372462199,Non-Seizure
-0.876505131200147,0.038857193862966,-0.582668474917283,0.0900864315526498,-0.61503885789044,0.0342102580075493,-0.584559251032516,0.0499063608436031,-1.50027345466126,-1.53439632542495,Non-Seizure
-0.878447562467021,0.0306190925543913,-0.580538355924044,-0.0435774647654528,-0.606353862446061,-0.257656621696182,-0.575109270827623,-0.015677692707071,-1.45389444213228,-1.46594574721479,Non-Seizure
-0.867049460580845,0.0200653042215318,-0.572860286663038,0.000379734048252089,-0.604711646184843,-0.298562669266405,-0.575312891968237,-0.0450405659424814,-1.42039659267753,-1.4440973670718,Non-Seizure
-0.847829034960405,-0.039443572798844,-0.577180914508234,-0.0374791976863181,-0.604776607363765,3.22407991699597,-0.578303118698123,-0.0248698493333633,-1.31797485137152,-1.36518337306381,Non-Seizure
-0.828680223476569,0.0214618036565837,-0.571993301924835,-0.0184703549017943,-0.600429423892425,0.165022589610906,-0.569414238744247,-0.0577462569124075,-1.31056732942111,-1.31422301832489,Non-Seizure
-0.851107481144794,0.0180478238864994,-0.556331736919789,-0.0392744590977735,-0.578495586516415,-0.181543097785533,-0.533716868071219,-0.053562889912353,-1.28528278559451,-1.2946337120514,Non-Seizure
-0.837406484710199,0.030429628281626,-0.569281879060387,-0.0174544966227222,-0.599280957824263,0.0418652461474359,-0.567569355614945,-0.148348464137202,-1.38818989306877,-1.41270391985696,Non-Seizure
-0.880107380909979,-0.512641773950546,-0.574538482449867,-0.04358619349862,-0.605167981209199,0.110370528532976,-0.583048416578246,0.0133561639961607,-1.48610303770264,-1.52064349328456,Non-Seizure
-0.857272769155526,0.014552329759444,-0.575093742477483,-0.0412321632726044,-0.604097736555665,-0.232180302019977,-0.580772306271359,-0.049874831369832,-1.39817402682633,-1.41326068877097,Non-Seizure
-0.79471061770202,0.0425389256528232,-0.571887502266383,-0.0316487416495053,-0.607811246111885,-0.200012777272437,-0.571869261999247,-0.0227442763072943,-1.12247087557485,-1.19820709582276,Non-Seizure
-0.853956122834076,0.0309821710860663,-0.564429487183119,-0.0221570496597788,-0.60037598586022,0.0919699236503788,-0.568842882352115,-0.196296792508506,-1.41492105559211,-1.41014086295969,Non-Seizure
-0.805408695147156,0.0445682934982472,-0.572127484461983,-0.15034010687846,-0.599859555772494,0.11093516742919,-0.557789290397873,-0.0288718319065869,-1.26016129446504,-1.28693174207422,Non-Seizure
-0.850320133396963,0.040642018637477,-0.581740919569238,0.0406676695919342,-0.611423490793024,0.00589544039677859,-0.579371658553034,2.2413186409428,-1.37723881889791,-1.41913556076021,Non-Seizure
-0.844723785176704,0.0468852258807634,-0.581465903018613,-0.0169730134664129,-0.609300264250435,0.0209674187057839,-0.572282409943923,-0.0363459404875764,-1.43070493586779,-1.40348843438364,Non-Seizure
-0.845484532550891,-0.0162878346998438,-0.583351596970109,-0.0273453722846107,-0.613809438470469,0.0212335148206762,-0.583565813889286,-0.0112325394086858,-1.41266675725604,-1.4078753894475,Non-Seizure
-0.869356820711657,0.037968347728828,-0.582910518831194,-0.0270720018705693,-0.615415572480143,0.0225240224401032,-0.588799820975703,-0.0496256678909177,-1.51170799903875,-1.53625222180499,Non-Seizure
-0.861678472693337,0.0264675776752963,-0.583395975910688,-0.00596275571095512,-0.615484161762297,-0.0206226848731815,-0.590723788314237,-0.0652365281904323,-1.44471419609086,-1.49356340524265,Non-Seizure
-0.8758802336003,0.0424217487646774,-0.583285737532831,-0.02945369906332,-0.615971481562601,-0.00276246751240481,-0.592545959944713,-0.0533754684849318,-1.49624832819576,-1.53878008066746,Non-Seizure
-0.865819639665546,0.114867067450737,-0.582822484779883,0.00139431938707056,-0.61370977186835,0.127279590264971,-0.589048850449881,0.225489230107025,-1.46532709054818,-1.48432552101991,Non-Seizure
-0.663098555971093,-0.00783355052371887,-0.518567506734039,-0.0380668284727494,-0.545896628062726,0.012122691588345,-0.504998081301413,-0.030808611459646,-0.407124565903409,-0.493254455327288,Seizure
-0.479516206567769,-0.0306649294106052,-0.476152867863008,-0.0404396410620978,-0.489688590977997,-0.548547676269593,-0.245769293702667,-0.0214710180009477,-0.441426303074296,-0.359149942762423,Seizure
-0.785967347620135,-0.0117762414702679,-0.570140119240743,-0.0230064125493619,-0.590701728860407,-0.0133195089128523,-0.562341618019845,-0.0244143301979031,-0.879941364345429,-0.974731573094771,Seizure
-0.671245277023385,0.0647917790339848,-0.568935664724192,-0.0208682366206257,-0.593542974219315,-0.0608304601117421,-0.568132651911945,-0.0675171423680284,-0.77590995164553,-0.866475217354029,Seizure
-0.406155496966114,0.0353673038479524,-0.526810899485976,-0.0404669443316177,-0.576431364812005,-0.331708444281704,-0.5503884271839,0.0316093096904621,-0.39730158888139,-0.463243330933447,Seizure
-0.158871982991106,0.0231730390810514,2.39716445517665,-0.0998025863051156,1.34083586718586,0.0145959972747222,0.909119068605627,-0.0429723444220216,0.243965709362855,0.40696408291952,Seizure
-0.144508156179094,0.0240453559150259,0.597459758782288,-0.0180773800606649,0.238478393645645,-0.0321435929676101,-0.196494870926687,0.00275958150523874,-0.0275492627259833,-0.0163594817257053,Seizure
-0.41072401749605,0.0256745109105992,-0.195896338825263,-0.0300060771982399,-0.26265872477238,0.0344505473150702,-0.166352325046139,-0.108926301463419,-0.144626787158852,-0.251779937534219,Seizure
-0.510890117800448,0.0350068858543174,-0.33635081455584,-0.0254585371100178,-0.192107253999004,0.170701759741189,-0.28895610263325,-0.0952884427205057,-0.390536797911584,-0.394005596672446,Seizure
-0.499602474149001,0.0307830269834107,0.00715923142865123,-0.0249062888669605,0.237761020276635,0.116689934947236,-0.043004127900175,-0.0303396462774162,-0.372500515261426,-0.345221120448063,Seizure
-0.507988343019319,0.0303733607324391,-0.0211859189792909,-0.030069724210917,0.245966551302472,0.0815488571973904,-0.147743287423012,-0.0246171185359182,-0.21661265698553,-0.182507005238424,Seizure
0.0368560614210728,0.0369560979153866,2.27034416802881,-0.0155548541104764,3.09575968081815,-0.054203144868119,2.50780771961454,-0.0368650950974421,0.462822244121147,0.614603689811589,Seizure
-0.504315769857655,0.0614344064562414,3.3332185956627,-0.00880045127657179,2.37410625013514,0.781977888672289,1.00194875331128,-0.0657639425147422,0.409194970415723,0.433458603655312,Seizure
-0.173156925087184,0.0369031135833555,2.77838608655007,-0.00621183634668913,2.39767471846804,0.0856311161366043,1.69560698989336,-0.0793625607538174,0.469907452600454,0.525763849991716,Seizure
-0.230191253936192,0.0402168986229963,3.87058422394573,-0.0240608487116281,4.65796521337594,-0.0936693298028253,2.67606258519987,-0.0496363698465098,0.891997798576905,0.862087472090385,Seizure
0.113911420724954,0.0306098089748473,3.20982626185238,0.0268172743038428,3.59484966417931,-0.0509537952011636,2.41889762029249,-0.0485524538314088,0.768157379135825,0.870487003120754,Seizure
-0.485567044084957,0.0251950479914711,2.91882485261439,-0.0448757599105762,2.38981109556576,-0.16773988448443,1.68442359461918,-0.04784585035321,0.592782827589843,0.570279764541999,Seizure
0.0522522986537546,0.0881241315730888,2.47792125738503,-0.0208994626243963,3.06506600868925,-0.0292213859786743,1.60290084575389,-0.169726580864408,0.820978869163512,0.918948297389303,Seizure
-0.549375109308476,0.00915200361011478,1.29702688982148,-0.0267757704887092,1.25176655515658,-0.0250576758716712,1.2009351319441,-0.0181846944068085,0.0511995021089051,0.0713988184795913,Seizure
-0.40489318645031,0.0284958133768735,1.4422871063068,0.065215828792425,1.51186168315303,0.0764548978188408,0.891043239745344,-0.0098956181870219,0.28197215548974,0.231610673397516,Seizure
-0.365935796409572,0.0532512707314297,1.16730259485036,-0.0159580124736341,0.992872179181913,-0.0214602771694607,0.527386237832908,-0.00952845878747629,0.179228100712625,0.167489453467014,Seizure
0.112289003103233,0.0545068182575526,0.650169952841409,-0.0323100730787794,0.93829607227968,-0.13564427760578,0.484914425963145,-0.019460147986097,-0.0607247987096326,-0.0152107458628853,Seizure
-0.416697494102389,0.0598641229407027,1.52282845399963,-0.0247656679365028,2.52526320636424,-0.0221433296730559,1.71123341184364,-0.0411790808375443,0.583441424812872,0.672485258119531,Seizure
-0.431645413436979,0.0635407600832492,0.455197614986499,-0.0244620846752192,0.99817135021683,0.0286574459003971,0.38036468600798,-0.0222805248983017,0.251213970539303,0.339031875767239,Seizure
-0.0917479555243495,0.0300280568591591,0.116773349372881,-0.0354825519310778,0.0261219046327688,-0.0574919657375349,0.026307671164145,-0.0511738841332468,0.126084297213843,0.0738626809151664,Seizure
-0.317608346068755,0.019797552201759,0.147632668695045,-0.0270953304490934,0.454114225259975,0.154289600307966,0.366831744665131,0.0360566582617893,0.274081163332696,0.15811397692645,Seizure
-0.186165994220286,0.0378988907038256,1.40621526045851,-0.0277324760135502,1.8608737069586,0.167581025983946,0.690335822531937,0.0540337483836372,0.293245543131686,0.377589722973314,Seizure
0.300169948105901,0.0270166674410038,0.0998325302487773,-0.0301044313166055,0.304765577723866,-0.200776277438674,0.136467708168042,-0.044226119681008,0.633686303033394,0.708352055574543,Seizure
-0.483413403493695,0.126382102516738,0.718970938052921,0.0160656832035794,0.736358977313155,0.167840933817097,0.432940997677908,-0.0411604210175375,0.114810909571897,0.127427690228835,Seizure
-0.144076069591312,0.0477111248170183,0.380200380520434,-0.0319006279494716,0.61092179645869,-0.206523184166399,0.692835228030798,-0.0823629500472642,0.310959512310749,0.250499218796476,Seizure
-0.255959215224943,-0.044654264853831,0.078075023784684,-0.0381125504083869,0.210119327095132,0.0549407509658891,-0.102799360315032,-0.0656097245905684,-0.189557285029496,-0.153231839753911,Seizure
-0.559149055809718,0.113027899771578,0.0564860640305115,0.0523942030345487,0.108076857041869,-0.0435614745335826,0.0931824612088035,0.0516304733304081,-0.166690092236103,-0.238007906465759,Seizure
-0.450025300760579,0.000495065685409118,-0.0597125499818113,-0.0283453577780722,0.132458535156756,-0.0127180748279042,0.0479468911886355,-0.174477700329081,-0.157026375988036,-0.0540437777046224,Seizure
-0.551928780651851,0.0296521284948227,0.18932818550153,-0.0247076582306628,0.40028824475447,-0.265903426996688,-0.0758601444201453,-0.0453981210229059,-0.0236852929960326,-0.0364575595930382,Seizure
-0.576875984895605,0.0246787903973214,0.184811314756921,-0.0447007955716454,0.275026757773634,-0.0107242773510782,0.178188421978529,-0.0850203279435271,-0.213069104765079,-0.246861812127104,Seizure
0.114796221844627,0.0142092901738577,-0.21302522165404,-0.0160885537955535,0.101434862864167,0.614400724365327,-0.0247685667164564,-0.0406994136997223,0.739329283088768,0.600844458028508,Seizure
-0.473609551612309,0.057923628387254,0.0677088262699596,-0.0381846403921334,0.060883183810643,0.659534204619406,-0.0228823649483187,0.353307076289799,-0.0378557099546447,-0.0405213327010642,Seizure
-0.0730940139370681,0.0335083236514747,0.066245192797925,-0.047214956485882,0.206597921449998,0.149197146187137,0.202866838061443,-0.343753276021086,0.332055876974714,0.469398997001258,Seizure
-0.382124142810736,0.0266068313684551,0.48650651435323,-0.0329337098895252,0.90774571825522,0.0516878890309181,0.328342832550699,-0.0468848696228597,0.146374878200071,0.0775552747471837,Seizure
0.528162489675146,0.0365850943767839,0.275354269263912,-0.0223593172682294,0.548702135856536,-0.302170270270946,0.312549132217523,-0.0359884677298873,1.24612740119218,1.079556930154,Seizure
0.00956146462846649,0.0571764134483531,-0.0504761427381382,-0.0210959110774022,0.134407581581437,0.0736634810007697,0.0483541088976096,0.000882623139848598,0.12399115561332,0.0896378001455357,Seizure
-0.420353726476541,-0.0241551022913929,-0.145861881250958,0.264629349324411,-0.0790280693621249,0.0492799784299732,-0.108294894640288,-0.152339744754834,-0.0534765375331843,-0.05248226488831,Seizure
-0.326121295280984,0.0132124375167331,-0.0175747805667729,-0.0363440726990009,-0.0545741464763778,0.0218259173592986,-0.159865221068838,-0.0155210051008374,0.17955041418372,0.281790271728277,Seizure
-0.4953534659615,0.0591786098414535,0.0359531398349483,-0.0316647443269784,-0.109687257984599,0.0565903461771914,-0.26578682036694,-0.0409570838612869,-0.105655296580277,-0.157631594103152,Seizure
-0.0677774415970212,0.027664819793308,0.137848999042023,-0.0251722554448333,0.296136017090528,0.0282543713328985,0.242386877983764,-0.0468681306666771,0.121253387070607,0.105470516160114,Seizure
-0.0726045569166416,0.0360401935433096,-0.106347473412586,-0.0206738144806765,-0.196687282940977,0.0249837808069919,-0.240175165988706,-0.0393003662538005,0.113684708384659,0.175562602720203,Seizure
0.045183138271569,0.0169434175639269,-0.445912291004643,0.00583313998629111,-0.400143011548265,0.576924322886857,-0.386681233571346,-0.0284371678640755,0.363619845602889,0.414758847715702,Seizure
1.53512981928627,0.0105626548432519,-0.204991475446578,-0.0318063784139644,-0.22776741180611,0.157755038083306,-0.123325489405596,-0.10558509604573,0.269733723396103,0.392308901159866,Seizure
0.749504958024223,0.0557193443174963,0.0171358252583772,-0.03802788689234,0.0914571601678319,0.103678988959926,-0.0414863232490663,0.0781735184718493,0.44929455814313,0.495058364366031,Seizure
1.08480065022269,3.08913858351614,0.35513716790429,-0.0060614995049085,1.04212727985481,-0.0692261186757646,0.0043832382310783,0.325517664935551,0.842397547298573,0.929251722119889,Seizure
2.87212437268545,0.0325953062462071,-0.316109365992788,-0.0404906625857296,0.0532695652675277,0.089384392638362,0.0371917276551999,-0.14663862092452,-0.158637943343511,0.0405109430372472,Seizure
-0.490145768624815,0.0403748326896276,-0.328633233429066,-0.0259608029643442,-0.222280298035768,-0.240859618038969,-0.282735745516803,-0.0660432909966088,-0.187464143428973,-0.280706322492138,Seizure
-0.739383832419795,0.0466893649952636,-0.522466276309936,-0.0290719910423531,-0.556067348306242,0.0628572358220762,-0.549146792852462,-0.0321587043189617,-1.17674088026087,-1.01846993105824,Non-Seizure
-0.660409957430245,0.0544892700279269,-0.451375445059743,-0.0331522919159193,-0.494445716118768,0.0166438167786445,-0.520159288685687,-0.00934762317888095,-0.838232105224141,-0.827197410345351,Non-Seizure
-0.711865975992941,-0.0893246985458664,-0.333283332608996,0.0315433897247762,-0.436536707709056,-0.0511091712481371,-0.495777326127869,-0.0498130893183389,-0.95466500271482,-1.00300199467699,Non-Seizure
-0.688859482034456,0.0299626189448129,0.00743487606880166,-0.0365518477224261,-0.141754193155711,0.0731413238224582,-0.276695934610603,-0.0636940745395759,-0.690235239105288,-0.698794979417102,Non-Seizure
-0.727116454838772,0.0129509122881178,-0.0790435468751817,-0.0992889679019974,-0.18924404785022,0.0333411389245591,-0.296948211892414,-0.0197447102412007,-0.880747148023167,-0.841081435160883,Non-Seizure
-0.804414105469939,0.0293259012453616,-0.226243496946259,-0.0312337631268504,-0.289153692752018,0.0810017796412544,-0.414507228766032,-0.0335568187738831,-1.05177425963256,-1.04150224509885,Non-Seizure
-0.785172298496514,0.0392651618981674,0.249398489435282,-0.022416105990561,-0.0414283456983743,0.314511406386939,-0.179327897157078,0.625762675527655,-0.745633340940141,-0.736527272716192,Non-Seizure
-0.668387151052285,0.0343800857349643,1.88498526555749,-0.00939369339146767,0.847263166000542,0.137845663211744,0.291757904588653,0.0139033357769484,-0.442552504261534,-0.321436848391402,Non-Seizure
-0.426504324851079,0.0341982764528193,1.04470580368978,-0.0285663557931107,0.298061398687778,-0.898021354332049,0.0427181251258715,-0.0278631039897486,-0.752075818438851,-0.565154440947248,Non-Seizure
-0.702515626467839,0.0363449100596811,1.22879832609028,-0.012743136917381,0.388431567508547,-0.350624181806582,0.0139408314266348,0.0888900177472267,-0.671070859306298,-0.625579867224387,Non-Seizure
-0.778097752335645,0.0300375102602801,3.23228065964335,-0.0371595857691889,1.17410500020222,0.276528569310799,0.471777542167061,-0.0188205003326285,-0.205178112608035,-0.219717727658296,Non-Seizure
-0.83032102183548,0.0384042231098535,-0.125949970050448,0.0526584810182076,-0.386882745152058,0.0149843537667271,-0.364523939309894,-0.0598583838917069,-1.19477905887263,-1.146366790214,Non-Seizure
-0.809951625050619,0.025500160758189,-0.27682981329071,-0.0275406776892257,-0.450301171384748,0.124223749840587,-0.393150097803442,-0.0554672891895179,-1.28206344280675,-1.25742298963153,Non-Seizure
-0.722962393215624,0.0248616316285828,0.286912289350134,-0.0253197866223817,-0.244684627310055,0.032890063360848,-0.231478503272343,-0.0427591285375321,-0.980753434257568,-0.864027354025179,Non-Seizure
-0.827982396720547,0.0308908636848203,-0.475394859546178,-0.0286685988738427,-0.539505712887997,1.08879105766533,-0.537939819709393,0.395501868689299,-1.27900336079294,-1.32726868994806,Non-Seizure
-0.825244991362345,0.0415590551534009,-0.551059714386401,-0.0485687674130834,-0.565511431335692,0.404706950778782,-0.559409457504152,-0.0126597412300884,-1.29188641982877,-1.28431748803544,Non-Seizure
-0.863423863865897,0.0143542045862506,-0.410318239708708,-0.0324258586851068,-0.49839665254667,-3.54607190778169,-0.523393213107293,-0.0455646873573784,-1.31572055303544,-1.31049202663674,Non-Seizure
-0.872329485933657,0.0214091589677066,-0.558671068324665,-0.0104502597802805,-0.591625070273142,0.0325395055627248,-0.571101858665159,-0.0348920935408405,-1.42281204774915,-1.47072628030408,Non-Seizure
-0.883360767895211,0.0204745742221571,-0.563690225811728,-0.0308673122040653,-0.598315978213767,0.0715614722188932,-0.577595223018263,0.0152191274965457,-1.52652304293955,-1.5578734146325,Non-Seizure
-0.879828575982332,0.0234775857758459,-0.563568274100699,-0.0491376418145543,-0.597155128717253,-0.308576145378732,-0.575021090129062,-0.0683941539083482,-1.50381700688171,-1.53515788290503,Non-Seizure
-0.866517838261985,0.0241438524296992,-0.569780147185364,-0.0104394267989392,-0.603169355271262,-0.0817476886529085,-0.583437471429387,-0.0417879946698251,-1.3674139459143,-1.438161698477,Non-Seizure
-0.840631752248469,0.0214595393688901,-0.465071221080569,-0.0244199737333622,-0.449559378671263,0.055482309243715,-0.457709288742532,0.0184140728544752,-1.15886575434626,-1.16758480555205,Non-Seizure
-0.75221041275674,0.0612085437588009,-0.47964474189629,-0.0385808625298279,-0.497267845472022,-0.104463198418035,-0.49549445432083,-0.0545746363294866,-0.864159380031342,-0.897049510304573,Non-Seizure
